,Unnamed: 0,user_id,cleaned_tweets,sentiment,sentiment_category,support_candidate,user_support_candidate,user_support_level
8895,216951,344778430.0,"have  joebiden or  kamalaharris denounced  antifa?
oh, cognitively impaired  biden insists that antifa is only an idea.",-0.7317586895078421,negative,-1,trump,-0.3333333333333333
8906,85202,14617868.0,"sure, to a point, but no better platform than the  debates for 
 joebiden to come clean and address the  hunter situation, if only to save face and dignity.",0.6940718712285161,positive,1,trump,-0.3333333333333333
8928,256159,1.2792825776777994e+18,leelee54689633 i have 3 friends who run companies that do coding.  all of them outsource 95% plus of their labor.  but hey if  joebiden gets rid of the  oilindustry there could be tons of  candlestickmaker &amp;   horseandbuggy manufacturing jobs!,0.4652314130216837,positive,1,trump,-0.45454545454545453
8938,315833,1.2792825776777994e+18,leelee54689633  joebiden  is the first presidential nominee where i have to wonder is he that perverse a liar or is he just that stupid.   it is a tough call when he talks.    lyingbiden,-0.947915309574455,negative,-1,trump,-0.45454545454545453
8948,24357,1.1320413413896724e+18,viscoil was one of many that popped up (in 2010) to tap into the obama administrations’ redistribution of billions into new energy technology. scores of connected insiders took advantage of the influx of tax dollars that were wasted on such epic failures as solyndra.  biden,-0.7775827096775174,negative,-1,trump,-0.3333333333333333
9001,218907,4854277666.0,michigan your be needing a magic wand if  biden gets elected.  kag,0.0693436712026596,positive,1,trump,-0.4
9004,59885,27282113.0,"joelockhart  dni  foxnews exactly. dni ratcliffe, who lied on his resumé, is dispatched to murdoch-owned fox news to lie about the murdoch-owned new york post story about hunter biden that was planted by rudy giuliani.

not a cesspool at all.  vote  biden  boycottmurdoch",-0.8569243643432856,negative,-1,trump,-0.4444444444444444
9017,270607,9.892722348657868e+17,secupp  joebiden ya sure. count on  biden,0.5661672977730632,positive,1,trump,-0.3333333333333333
9022,256894,1.2527616707592233e+18,"the great state of  texas is ruby-ass-red

 joebiden and  kamala wasted so much time and energy.

 maga",-0.9710691447835416,negative,-1,trump,-0.3333333333333333
9023,248636,1852319167.0,someone should explain to  joebiden the purpose of a microphone.  politicstoday,-0.39743439480662346,negative,-1,trump,-0.3333333333333333
9026,384423,242030522.0,foxnews for  biden  arizona  voterfraud,-0.41463812347501516,negative,-1,trump,-0.3333333333333333
9048,241282,1.2527616707592233e+18,"thanks for clearing that up...  joebiden's mentor merely presided over the council of the centaurs and wrote quarterly reports to the grand giant of the kkk. 

 racistjoebiden  joebiden  bidencorruption",-0.8328908365219831,negative,-1,trump,-0.3333333333333333
9052,204479,196515407.0,"have just been asked if i have any good news re  biden frankly the news networks are full of good news for biden, i see it as my role to highlight the historical factors at play and ominous signs that could point to a re-run of 2004 or 2016 for democratic candidate  election2020",0.509756414219737,positive,1,trump,-0.42857142857142855
9058,458163,1.296276988437594e+18,kriswernowsky  johndelaney thatd suggest  biden had ideas he ever rly talked about &amp; he didnt ...,-0.4078241419047117,negative,-1,trump,-0.3584905660377358
9072,236772,4854277666.0,"yes it is, times up,  biden must talk to america and stop hiding!",-0.0546502023935318,negative,-1,trump,-0.4
9102,254698,1.200423920182141e+18,joebiden moves on from calling  potus supporters chumps...now calls them ugly.,-0.933584539219737,negative,-1,trump,-0.3333333333333333
9105,160879,18203813.0,and these corrupt  politicians transgress with impunity. they know they can escape punishment.  biden,-0.9474580420646816,negative,-1,trump,-0.3333333333333333
9136,51248,1.262708173816787e+18,"typhoon investigation report on hunter’s chinese entanglement.
how bidens received  ccp's money?
chinese communist party  ccp cultivate  hunterbiden  joebiden by: 
yang jiechi, head of  ccp foreign affairs division
michael lin
ye jianming
bohai capital
bhr",-0.01641309354454279,negative,-1,trump,-0.2857142857142857
9176,287889,1.296276988437594e+18,"lzatyt  dystopian_rob  biden has literally sent thousands of soldiers to their deaths. his rhetoric on foreign policy isnt comforting. its them &amp; its  biden &amp; the lack of acknowledgement for the hundreds of thousands dead b/c of him. yea, its personal to me cuz my brother’s dead so im biased i spose",-0.9748865414876491,negative,-1,trump,-0.3584905660377358
9228,201417,63336563.0,pplsaction  berniesanders  aoc  robertjpeters  vicmensa  studentactionus here is  berniesanders telling all you the truth about  joebiden trying to destroy social security and medicare. will you be discussing that here?,-0.8097279518842697,negative,-1,trump,-0.3333333333333333
9232,25746,17602514.0,"2020election 

 joebiden just answered whether he would support democrats' desire to pack the supreme court w/ liberal activist justices.👇

on the ballot:

1. gun rights
2. free speech
3. religious liberties
4. immigration / national security
5. movies / books ban

 votegop",0.11266063340008259,positive,1,trump,-0.3333333333333333
9260,102152,1941106381.0,"icymi -  secpompeo said the following yesterday from the podium.

imagine team obama or team  biden saying something like that? it would never happen.

 israel",-0.7007100614719093,negative,-1,trump,-0.3333333333333333
9303,12933,190224295.0,so here is russia’s national media lampooning the american beacon of freedom - twitter. my times have changed folks.  usa  biden  twittercensorship,-0.9214963689446449,negative,-1,trump,-0.42857142857142855
9309,309362,2990624796.0,"hunterbiden's laptop contained emails &amp; phone numbers for  joebiden—plus emails &amp; numbers for bill &amp;  hillary  clinton, most of  obama's cabinet &amp; secret service officers. yet, the media ignores the  hunterbidenlaptopfromhell story 🤡 

 electionday2016",-0.6205604895949364,negative,-1,trump,-0.3333333333333333
9317,294871,469859545.0,democrats  biden  joebiden  bidenharris2020  kamalaharris  joebiden  walkawayfromdemocrats,-0.25250711292028427,negative,-1,trump,-0.4444444444444444
9336,536393,2990624796.0,"remember the masses of adoring followers who backed  barackobama? recall  obama's sweeping oratory, his huge rallies, his cultural impact? they say inarticulate  joebiden—who hid in his basement &amp; couldn't hold mass rallies—won 8 million more votes than obama—what of crock of 💩",-0.7002334073185921,negative,-1,trump,-0.3333333333333333
9343,743689,25916881.0,"lots of god in  biden speech. lots of flags on stage and in the crowd.  if joe can lead his party back to an appreciation of both, that will be a good thing.",0.978037741384469,positive,1,trump,-0.42857142857142855
9353,50855,107585606.0,"attorney contacted computer repairman after  nypost story broke, wanted hard drive back (with video)   via  theamgreatness cc  rudygiuliani  scrowder 

 joebiden  hunterbiden  democrats  technology  election2020",-0.00020647980272769928,negative,-1,trump,-0.42857142857142855
9399,233965,3115898899.0,it still slays me whenever i see this video. i wonder if she is a  biden supporter today?,0.3181742802262306,positive,1,trump,-0.2727272727272727
9417,547675,456401339.0,"...which is why so much of the gop had no probs temporarily joining hands with centrist dems to get him outta there. they need tom cotton or some other  trash they can control.😑

 electionresults2020  election2020  joebiden",-0.2089158408343792,negative,-1,trump,-0.25
9427,149193,98993077.0,who knew?  biden really is  lowenergy.  fracking  fossilfuels,-0.6333681270480156,negative,-1,trump,-0.42857142857142855
9440,86192,8.643238932254556e+17,"what we know about the hunter biden laptop so far:  joebiden  election2020

1. fbi has laptop 
2. fbi, dni &amp; doj say it's authentic
3. biden has not disputed authenticity 
4. it proves joe biden lied when he said he did not meet with representatives of burisma",-0.04813305847346783,negative,-1,trump,-0.3333333333333333
9458,107119,1.2385781887473418e+18,"this is the real news! 
watch and learn what has been happening for years.

 debate2020  bidenharrislandslide2020 
 biden",0.4530718959867954,positive,1,trump,-0.3333333333333333
9489,161619,26134438.0,"is anyone still shocked that a president of the us is mocking a pandemic that has already killed 220,000 people? i feel like i'm in a surreal world. please  vote for  joebiden.",-0.9333136063069105,negative,-1,trump,-0.42857142857142855
9505,285885,190878483.0,"votered &amp; shut down the marxist dems’ authoritarian rule,  nyc. we’re americans, not commies—yet!!! 🤬

 recall  sandinistadeblasio &amp;  killercuomo!!!

take you constitutional rights back from these power-happy marxists!!!

 ny  nygovcuomo  biden👎🏻 votedemsout!!!!  bidenharris👎🏻",-0.6125053726136684,negative,-1,trump,-0.4666666666666667
9511,193052,7.047423504891249e+17,"biden is liar.  fact.
 voteearly 
 hunterslaptop",-0.9713482768274844,negative,-1,trump,-0.3333333333333333
9517,265325,836755153.0,biden family is traveling around the globe scooping up millions &amp; equally bad is he isn't up to running the country. - newt gingrich predicts 2020 election   via  youtube,-0.8411067919805646,negative,-1,trump,-0.42857142857142855
9529,97149,410399203.0,best part of this story is that  joebiden thinks he’ll still be allowed to be pres 180 days after jan if he wins:)...biden won’t give an answer on court packing until at least 180 days after becoming president   via  dailycaller,0.281326487660408,positive,1,trump,-0.375
9537,685558,4854277666.0,"joebiden is hiding from money laundrying in 🇷🇺,🇮🇷,🇳🇪 🇰🇿,🇺🇦,🇨🇳.
he owes a lot, selling something to them all, guess what it is!",-0.5271038683131337,negative,-1,trump,-0.4
9555,24929,1.1255018841843672e+18,"godandthebear i understand your fearfulness, which seems to be the fuel that runs the  joebiden machine, but don't you think those neoliberal shields you described are protecting all those who defend and support the prevailing duopoly?

change will never be accomplished via the corporatocracy.",-0.036353595554828644,negative,-1,trump,-0.3333333333333333
9565,104438,1.3183704775936532e+18,"stephanie_co23  tina10004359 they sold out this entire country.  joebiden is one man, of course they would without hesitation. watch your 6 around kamala joe. stay safe!",-0.561615101993084,negative,-1,trump,-0.25
9588,79772,9.132065685099848e+17,hunterbiden emails show  china fees for introductions &amp; profits for  joebiden &amp; family. emails cover  obama years &amp; after. was payment of introduction fees with credit card a way to avoid taxes? are these evidence of how  theswamp sells out  usworkers?,-0.8142182729206979,negative,-1,trump,-0.3333333333333333
9590,218165,344778430.0,joebiden truthbomb ii  biden explains  media collusion &amp; how the  siliconvalley oligarchs fix is in!  tonybobulinski evidence on  bidencrimefamiily will be hidden. seriously? the lying liberal media are an enemy of the people.,-0.9540684763342142,negative,-1,trump,-0.3333333333333333
9595,120327,302932054.0,"not coming illegally  joebiden.

 presidentialdebate2020",0.3025372168049216,positive,1,trump,-0.25
9596,118740,1.3183704775936532e+18,realjameswoods how many people all over the world watching  joebiden lie to them? maybe a billion?,-0.9171965555287898,negative,-1,trump,-0.25
9599,208714,98993077.0,the  tuckercarlson interview is enough for the  fbi to question  joebiden ... tonight.,0.0016439314931631088,positive,1,trump,-0.42857142857142855
9600,62331,1.1865708428152504e+18,joebiden does a  democrats protect  biden ?  democrooks,-0.9252171332482249,negative,-1,trump,-0.4838709677419355
9603,79956,151185146.0,secret service travel logs match details in alleged hunter  biden emails   via  epochtimes,-0.005536852404475212,negative,-1,trump,-0.3333333333333333
9625,99280,1.296276988437594e+18,m0nk3y181  proudsocialist  vikingpatriarch  barackobama i’d like u to also think about “2 wrongs don’t make a right” when  biden has literally gotten millions of ppl killed in decades of overzealous warmongering! every rly bad decision govnt has made in the last 4 decades  biden was right there for it!,-0.8055544588714838,negative,-1,trump,-0.3584905660377358
9634,199620,1.275744534438314e+18,"what a quote! ""...you have to have the trojan horse, that is the biden candidacy.  joebiden is the lipstick on the crazy-lefty pig."" 😂🇺🇸",0.913440759293735,positive,1,trump,-0.3333333333333333
9640,88989,4854277666.0,will someone asked  obama real need to know facts like if he knew about  biden and son  hunter's side jobs raking in cash from 🇷🇺 🇨🇳 🇺🇦 🇰🇿?  lets see real answers to questions on everyone's mind!   fakenewsmedia asking what favor ice-cream shake you have doesn't decide a  vote,-0.5437513161450624,negative,-1,trump,-0.4
9643,314630,17348209.0,"lady gaga who is a member of ""artists against fracking,"" campaigning for  biden who is trying to convince people he will not end fracking after saying numerous times that he will end fracking.  pennsylvania  ohio  texas  biden says he ""works for her.""  arizona  newmexico  florida",-0.0303448885679245,negative,-1,trump,-0.47058823529411764
9658,227969,17348209.0,bidenharristosaveamerica  biden  democrats  democratsaredestroyingamerica  voteredtosaveamerica,-0.9648653091862798,negative,-1,trump,-0.47058823529411764
9661,66852,2989226131.0,thedemcoalition voted first day. my  gop hubby is voting for  biden as soon as he gets over covid!  bidenharristosaveamerica,0.9025574603583664,positive,1,trump,-0.42857142857142855
9674,31748,24840112.0,"josh hawley calls for fec investigation into  twitter,  facebook  censorship of hunter  biden ny post story",-0.3591233170591295,negative,-1,trump,-0.42857142857142855
9703,85511,19737700.0,"i love that this aaron guy is dumb enough to push out this short clip that actually sums up exactly what  joebiden has been doing as the president was rebuilding our economy.  it's not irony, aaron.  it's truth.  something vox isn't used to.",0.17061957716941833,positive,1,trump,-0.3684210526315789
9722,228732,17348209.0,coming here with a  biden presidency.,0.09841126762330532,positive,1,trump,-0.47058823529411764
9729,442248,21352370.0,"joebiden  elections2020  biden2020 now has 264 electoral votes (ev). he needs 270 evs to claim victory. he is ahead in nevada (6 evs). when nevada is called for biden, he can claim victory!  biden may be declaring victory today!

hey nevada! wake up and declare a winner!!",0.815781042445451,positive,1,trump,-0.30434782608695654
9734,233405,2217181338.0,this is a big admission.  2020election  bigtechbias  hunterbiden  joebiden  socialmedia  tedcruz  twitter  ukraine,0.3389380555599928,positive,1,trump,-0.2222222222222222
9748,289110,17348209.0,"hey, madcow  maddow do you see that the tires of the suv are crossing the line? that is why the  biden staffer in the suv ran into the truck.",-0.34385217167437077,negative,-1,trump,-0.47058823529411764
9785,129561,58966831.0,"among many things tonite that  biden will live to regret:

1. promising to wipe out the oil/gas industry.

2. weakly hanging his corruption defense on the now discredited: 50 former intel officials say this is just russia smearing me.",-0.9436213432345539,negative,-1,trump,-0.3333333333333333
9790,185664,469859545.0,pastordmccarthy  joebiden  joebiden is  incompetent to be president. he is not all there because he needs his handler  drbiden to direct him  democrats  biden  joebiden  kamalaharris are puppets,-0.970667241839692,negative,-1,trump,-0.4444444444444444
9802,567470,436870841.0,therealhoarse  pattysmattyvt hurley's market shopper's guide has called the race for  presidentelect  joebiden,0.06838676799088717,positive,1,trump,-0.3333333333333333
9803,85862,17348209.0,biden  democratsaredestroyingamerica  wednesdaywisdom  wednesdaythoughts  wednesdaymotivation  wednesdaymorning,-0.9739811168983579,negative,-1,trump,-0.47058823529411764
9815,48542,8.1518546516702e+17,"mocraig13 i grew up around a bunch of them in michigan, including most of my family.  biden  bidenharris",0.14486559154465795,positive,1,trump,-0.4
9826,338895,2989226131.0,"senmccollister  joebiden we’re texas republicans, but we’re voting  biden. we want our party back from the worst president in history. he failed to unite us in the covid fight. he can’t lead america through a crisis.  bidenharristosaveamerica  countryoverparty",-0.9084403468295932,negative,-1,trump,-0.42857142857142855
9858,209847,190878483.0,"plausible deniability 

real journalists must be furious to see their industry ignore this bombshell &amp; run interference for  biden. i’ve never seen anything like this in my life.  bigtech is working to protect biden, too. horrifying. 😳

 tonybobuliski  cnn  msnbc  bidenharris👎🏻",-0.9427488585934043,negative,-1,trump,-0.4666666666666667
9859,310391,1492105801.0,does  joebiden know what a gaga? does  ladygaga know what a biden is? does anybody give a shit? 🤔,-0.9261576728895307,negative,-1,trump,-0.4444444444444444
9867,255274,1451832283.0,"our taxes will triple. if you work in energy, you will be without a job. gas for our car will be triple, too. 
no to  biden
“i promise you this, as a first order of business, joe biden and i are about to work to get rid of that tax cut,” says  kamalaharris",-0.2703758329153061,negative,-1,trump,-0.3333333333333333
9873,12344,3115898899.0,"kathysm53805058 i think  abc lined up  joebiden and  nbcnews basically said ""hold my beer"". i'm thinking it's more competition than collusion. 

nobody wanted a virtual debate.",-0.8372539430856705,negative,-1,trump,-0.2727272727272727
9922,60231,3024439525.0,biden heads a  scranton soprano family imo.,0.036931976210325956,positive,1,trump,-0.4
9934,28021,19737700.0,"okay-- people keep suggesting i use the ""pina colada song"" for  joebiden and  ukraine.  i did it a year ago.  cmon people.",0.010185278952121735,positive,1,trump,-0.3684210526315789
9946,61293,107585606.0,"turning point? 5 reasons the hunter biden scandal is hitting  joebiden where it hurts - ibd/tipp poll   via  americanthinker 

 hunterbiden  joebiden  bidengate  democrats  election2020",-0.25601377338171005,negative,-1,trump,-0.42857142857142855
9995,330144,27282113.0,"gregpinelo hogan gidley still owes an apology to the people of puerto rico. gfy  jhogangidley 

 vote  biden  electionday",-0.3464693333953619,negative,-1,trump,-0.4444444444444444
10005,174130,1.1255018841843672e+18,kamalaharris  joebiden it's also not controversial to say that  joebiden and you will listen to your billionaire pals and corporate donors.,-0.3721701614558697,negative,-1,trump,-0.3333333333333333
10034,61890,1.2526682289853317e+18,democrats  hypocrite  joebiden,-0.9664697740226984,negative,-1,trump,-0.25
10048,331976,7.384865837253059e+17,"lives in fairfax virginia . for  dnc  mohamedmsoltan has posted messages praising  muslimbrotherhood  hamas, describing the ""ikhwan"" or brotherhood as the ""school that breeds amazing freedom fighters""  joebiden backer   govote!!  nosharia",0.4993163235485554,positive,1,trump,-0.2727272727272727
10068,19552,1.1865708428152504e+18,"joebiden  biden could not protect america from his son? let that sink in. he transformed himself from this though, at least during elections.",-0.6662021484225988,negative,-1,trump,-0.4838709677419355
10088,48671,1.2803021715029238e+18,bidenemails  bidenemails  bidenemails  hunterbidenlaptop  bidenharris  joebiden,0.013822682201862335,positive,1,trump,-0.45454545454545453
10111,150695,1308638562.0,obama knows.  biden is not ready for the major league,-0.8396143871359527,negative,-1,trump,-0.3
10131,99808,609979131.0,biden is the don of  bidencrimefamiily,0.771311029791832,positive,1,trump,-0.3333333333333333
10150,79877,9.132065685099848e+17,"joebiden voted for long 5 year prison terms for kids caught with $50 of crack. he wrecked a 100,000 young lives &amp; the federal prison population exploded with blacks.  prisonreform came after he was out of office. judge not the name of the political party; judge the politics?",-0.9635060031432658,negative,-1,trump,-0.3333333333333333
10173,43534,34842246.0,back to the carter days. so fun giving away 60% of your income...  biden would smother the economy by raising taxes | american enterprise institute - aei,-0.6442208215594292,negative,-1,trump,-0.3333333333333333
10232,38491,151185146.0,biden literally just told 56% of americans not to vote for him   via  not_the_bee,-0.7750380458310246,negative,-1,trump,-0.3333333333333333
10237,207781,1430931523.0,no  joebiden this is “something happening”,-0.5996375107206404,negative,-1,trump,-0.25
10240,247869,1852319167.0,one wonders if anyone is asking if the  coronavirus fails to break us what might  china have up its sleeve next.  joebiden  ccp  politiccstoday,-0.07724385056644678,negative,-1,trump,-0.3333333333333333
10248,60971,1.190418496053764e+18,"joebiden and  kamalaharris will raise your taxes sky high while they profit from selling out america. 
 corruptjoebiden 
 joewillleadus into a depression",-0.9762002255301923,negative,-1,trump,-0.4
10256,246124,2277042763.0,"gop rick snyder, author of the flint water crisis, seeks redemption by endorsing  biden - nobody is fooled. biden must reject rick snyder endorsement over flint water crisis: twitter | newsone",-0.8637322094291449,negative,-1,trump,-0.42857142857142855
10277,77580,17348209.0,“thank god for abortion anthem”: new music video celebrates a pro-choice god    all of this but too lazy or irresponsible to use a condom. liberalism is a mental disorder.  biden,-0.7185162864625454,negative,-1,trump,-0.47058823529411764
10286,268065,1.296276988437594e+18,"jman37297  statuscoup  chrislynnhedges but i mean we could speculate all night and just end up w/ ‘what are they each capable of’ and either its pretty horrific sh1t but honestly im more wondering abt the segment of the left pushing  biden hard af pulling punches, are they rly gonna fught like they claim? i hope so",-0.7237114747986197,negative,-1,trump,-0.3584905660377358
10301,163262,1308638562.0,he should of improvised and pretend the crowd where his supporters. the cameras didn’t dare to show his dismal crowd anyway. i saw a sign in front of  biden that said free parking ?,-0.533258656039834,negative,-1,trump,-0.3
10305,81571,158403886.0,geraldorivera joe  biden asked  hunterbiden where’s my cut!,0.019934803247451782,positive,1,trump,-0.2727272727272727
10309,53085,107585606.0,"yes, the hunter biden emails are authentic by larry c johnson  

 hunterbiden  joebiden  bidengate  fbi  democrats  election2020",0.5687643408309668,positive,1,trump,-0.42857142857142855
10331,155506,181720822.0,"purty much.

 obama hits the campaign trail for  joebiden:

  [video] via  benshapiro",0.0719851884059608,positive,1,trump,-0.3333333333333333
10337,396030,1.296276988437594e+18,"kabirakhtar  mehdirhasan  biden is the problem, his lack of platform is the problem.  medicareforall was an electoral winner &amp; he trashed it from here to sunday.",-0.9716115558985621,negative,-1,trump,-0.3584905660377358
10339,254483,1.3183704775936532e+18,"hunter  biden  burisma 
what say you  bidenharris2020 supporters?
remember to screenshot",0.0485005397349596,positive,1,trump,-0.25
10351,281490,410399203.0,joebiden lol :)... most of  joebiden “solace” has been from the millions he extorted from various foreign countries for his dirtbag family :)... oh-and ignore the whole killing babies up until just before (or even just after) they’re born thing... he’s totally a devout christian:),-0.8210776671767235,negative,-1,trump,-0.375
10400,226674,456401339.0,"watching the  breakingbrown live show
 

 joebiden  election2020  phillyprotests 
 ados  reparations",0.01130557432770729,positive,1,trump,-0.25
10404,179753,17348209.0,biden  democrat  democracy  pennsylvania  ohio  florida  delaware  rhodeisland  newhampshire  maryland  connecticut  northcarolina   southcarolina  california  texas  nevada  oregon  washington  washingtondc  michigan  minnesota  mississippi  missouri  louisiana  georgia  alaska,0.02593185193836689,positive,1,trump,-0.47058823529411764
10409,253415,18203813.0,biden is a  nuclear threat to  america 🇺🇸,-0.9744382360950112,negative,-1,trump,-0.3333333333333333
10432,66107,19737700.0,"if you're in the big media and want us to believe you're a journalist or reporter -- then do your job!  trying to hide this  hunterbidenlaptop story is making you look foolish!  let me explain
 
 joebiden",-0.8596195830032229,negative,-1,trump,-0.3684210526315789
10437,106386,302932054.0,"response to  obama on the  biden campaign trail.

dumb luck.

crowds are enthusiastic but small numbers.",-0.7585392277687788,negative,-1,trump,-0.25
10442,93093,17348209.0,biden has lost the plot.   bidentownhall  joebiden should not be allowed anywhere around children literally.  walkaway  wakeupamerica  democratsaredestroyingamerica,-0.9790843832306564,negative,-1,trump,-0.47058823529411764
10444,19585,24840112.0,politico:  biden campaign 'would not rule out possibility' biden met with  burisma adviser pozharskyi,0.10786210559308529,positive,1,trump,-0.42857142857142855
10450,269671,25916881.0,"nonsense.  a  biden win will satisfy  fauci and every authoritarian lockdown advocate, and harmony will spread through the ranks of the ruling class as virus mitigation becomes the only priority, liberties and livelihoods be damned.",-0.17245837301015854,negative,-1,trump,-0.42857142857142855
10458,39998,526960836.0,lelandvittert thinks  joebiden the  bigguy can’t hide his access (for &amp; to what) money.,-0.6570069957524538,negative,-1,trump,-0.3333333333333333
10465,171059,242030522.0,ukrainegate  joebiden  ukrainephonecall  bidencrimesyndicate,-0.027381207793951035,negative,-1,trump,-0.3333333333333333
10474,442666,21352370.0,"elections2020  biden2020 now has 264 electoral votes (ev). he needs 270 evs to claim victory. he is ahead in nevada (6 evs). when nevada is called for biden, he can claim victory!  biden may be declaring victory today!

hey nevada! wake up and declare a winner!!",0.8171698802616447,positive,1,trump,-0.30434782608695654
10486,447804,21352370.0,"msnbc  maddow is nevada's republican secretary of state, barbara cegavske engaging in the illegal suppression of election results that would give  biden the final 6 electoral votes he needs to win  election2020 &amp; declare victory??!",-0.8803924452513456,negative,-1,trump,-0.30434782608695654
10491,35857,190878483.0,"revealed: hunter biden 'possession of controlled substance' charge kept under wraps while father led drug war from senate 

   biden  paula  saturdaymorning  saturday  cnn  msnbc  maddow  amjoy",-0.33286065980792046,negative,-1,trump,-0.4666666666666667
10501,284388,1.296276988437594e+18,‘which is why i keep taking shots at the left &amp; trashing their policies which i rly enjoy doing w/ my bestie  obama cuz id rather be in bed w/ fellow republican war criminals &amp; thats who i want unity with’ ~  joebiden’s thoughts probably  unity ✌️😎,-0.6584562677890062,negative,-1,trump,-0.3584905660377358
10502,249092,1852319167.0,"take a drink every time  joebiden says ""folks"" during a speech . . . i dare you.  politicstoday",-0.06961897015571594,negative,-1,trump,-0.3333333333333333
10503,27608,382455729.0,"this morning on  foxandfriends, rudy [you-know-who-is-shadow-banned] said  biden's son's lawyer [also shadow-banned] had made a big mistake, because he called him to ask for biden's son's computer back!",-0.4945885092020035,negative,-1,trump,-0.25
10507,250753,1.2906351101491692e+18,🚨alert: the  biden campaign is splintering. joe’s got a mess on his hands.,-0.7607412682846189,negative,-1,trump,-0.4166666666666667
10523,31430,410399203.0,thehill another  joebiden lie,-0.8599930768832564,negative,-1,trump,-0.375
10531,739802,1.296276988437594e+18,maddenifico  lzatyt jfc ppl are stupid... if u think  biden isnt an authoritarian im not sure u kno what authoritarianism is. spoiler: both those dumbass clowns were authoritarians &amp; only wall street won sh1t. can ppl stop being so happy about a 2 corporate party system. the dems also failed us.,-0.977253092918545,negative,-1,trump,-0.3584905660377358
10547,266323,1.2792825776777994e+18,"so the  biden plan rests on drive through testing. 1) at least 8,400 such sites are already available.  2) nbc reports false negatives of 20-50%. 3) the elderly &amp; infirm have trouble accessing.  4) it does nothing to end the disease.  it is a slightly useful tactic not a plan.",-0.9189195106737316,negative,-1,trump,-0.45454545454545453
10571,26053,190878483.0,"our  bigtech overlords decree what the narrative will be through their selective censorship, which allows  fakenewsmedia to then ignore whatever the overlords deem unsuitable for discussion. 

welcome to marxism, america. 

 votedemsout  biden👎🏻  voteredtosaveamerica  section230",-0.5734937824308872,negative,-1,trump,-0.4666666666666667
10574,90801,242030522.0,joebiden  bidentownhall  bidencrimefamiily  chinajoe,0.04713176842778921,positive,1,trump,-0.3333333333333333
10588,49013,1492105801.0,beijing says australia is destined to become 'the poor white trash of asia'. with  joebiden's assured election the us will anchor china's north american conquest.   via  mailonline,-0.3409681338816881,negative,-1,trump,-0.4444444444444444
10617,49860,1492105801.0,bitzbelle1012  theoneladyeagle  joebiden has been selling access for 47 years. he's been selling us assets for 40 years.,-0.8354974081739783,negative,-1,trump,-0.4444444444444444
10626,28974,25916881.0,"jtlevy except it’s not. this exercise in needless contortion facilitates a  biden presidency, unacceptable to any conservative.",-0.9577397217508405,negative,-1,trump,-0.42857142857142855
10694,345687,2989226131.0,"marcorubio we’re texas republicans, but we’re voting  biden. we want our party back from the worst president in history. he failed to unite us in the covid fight. he can’t lead america through a crisis.  bidenharristosaveamerica  countryoverparty",-0.9232419533655047,negative,-1,trump,-0.42857142857142855
10720,294616,4854277666.0,"biden brags too much, today he brags about raising taxes,  yesterday he bragged about firing the guy investigating his son hunter and threaten no morecmoney to ukraine if they don't fire the guy. is that what we want as a president.  walkaway",-0.9605003118049353,negative,-1,trump,-0.4
10727,137141,17348209.0,biden  walkaway  wakeupamerica  democratsaredestroyingamerica  votered  voteredtosaveamerica2020 how many times did you guys make joe watch this to get the gestures right  drbiden?,-0.9023815402761102,negative,-1,trump,-0.47058823529411764
10730,163542,1308638562.0,sources say;  biden is afraid to announce his rallies locations . he is afraid the  chumps might attend.,-0.864059800747782,negative,-1,trump,-0.3
10757,65300,1.2803021715029238e+18,"biden  crime  corruption  bidenemails  hunterbidenlaptop  hunterbidenemails  
 china 
 bidenharris tax hike of 12% on income over $137k income from non partisan analytics",-0.5356940738856792,negative,-1,trump,-0.45454545454545453
10759,756809,1.296276988437594e+18,"nitegroovesuk  peterdaou he’s also taken shots at us every chance he gets. he smears universal healthcare cuz big pharma &amp; health insurance execs &amp; lobbyists were part of his campaign. our media is so corrupt they spent all their time trashing m4a, trashing green new deal &amp; defending  biden",-0.9611959822941571,negative,-1,trump,-0.3584905660377358
10774,134046,1308638562.0,i can picture  joebiden prancing back to his basement riding an environmental friendly unicorn.,-0.020034633576869965,negative,-1,trump,-0.3
10788,54355,2963451187.0,"i'm just going to retweet this  receipt for  hunterbiden  laptop so that i can find it later.
 biden  bidenharris  bidenlaptop",0.31142804585397243,positive,1,trump,-0.4
10796,77162,259121785.0,the case against  biden: how the former vp fueled  massincarceration &amp; protected  bigbanks   a 2005 bill that made it harder for consumers to declare bankruptcy;wrote the  crimebill;voted 4  iraqwar; had 2 stop presidential bid b/c of  plagiarism &amp;  lying!,-0.8712882730178535,negative,-1,trump,-0.4
10827,85493,151185146.0,"joe  biden’s tax plan will put middle class in 'peril,' home depot’s langone says    foxbusiness",-0.6179958982393146,negative,-1,trump,-0.3333333333333333
10899,263704,469859545.0,democrats  biden,0.1093077901750803,positive,1,trump,-0.4444444444444444
10905,250911,3885571573.0,why does every  joebiden campaign appearance remimd me of the movie weekend at bernie's?,0.1418554186820984,positive,1,trump,-0.3333333333333333
10935,25828,2460478249.0,"tomfitton  mailonline remember, the  dnc  joebiden  kamalaharris team believe that china and its system of governance is a country that america should strive to emulate.

and china will pay them to move it along, while becoming subservient to them.",0.16992156580090523,positive,1,trump,-0.25
