,Unnamed: 0,user_id,cleaned_tweets,sentiment,sentiment_category,support_candidate,user_support_candidate,user_support_level
6462,114780,1900170396.0,joebiden you are a kindergartner  debatetonight  debate  2020election  kamalaharris  savannahguthrie  hardballchris,-0.756226715631783,negative,-1,trump,-1.0
6465,40926,56079107.0,"joebiden and  coronavirus hysteria (which is all he's got, let's face it) advocates tough medicine: ok if the cure (lockdown) is worse than the sickness.  if your dog has worms, get rid of the worms by killing the dog.  harrisbiden creative thinking.",-0.26280537992715836,negative,-1,trump,-0.7777777777777778
6472,297495,1.3185516671728353e+18,joebiden what for?  fauci has been wrong far more often than he has been right. remember in the beginning of  covid19 fauci says don't worry not coming to our country. how about when fauci says don't wear masks. you remember any of that  joechina aka  joebiden of course not,-0.784744163043797,negative,-1,trump,-1.0
6476,233876,17983287.0,"billkristol you and lesley stahl can keep carrying the water for your  chinese and elite globalist masters 

you are culpable !!

a vote for  biden is a vote for  china &gt;  a regime with  concentration camps &gt;the world's worst human rights abuser",-0.9727721575181931,negative,-1,trump,-1.0
6486,131636,21308092.0,"when it comes to lying, biden, the big guy, is a master. he cannot help it, it is how his politically entrenched mind works.  biden comments made re: xenophobia, fracking, china, health care,  immigration, all lies.",-0.6373757570981979,negative,-1,trump,-0.8181818181818182
6487,96848,627423111.0,johnrobertsfox  foxnews really shocking for  biden and the democrats trying to cover this up.,-0.5675269439816475,negative,-1,trump,-0.5
6488,252558,3395130700.0,"right!  bezos etal billionaires will get even richer under  bidencorruption ! even though  biden is claiming to the press..he will impose a tax increase on those above 140,000 the oligarchs will still be able to use loopholes to avoid paying. is  biden. offering poor real help?",-0.7902336902916431,negative,-1,trump,-1.0
6496,478978,7.085525514074685e+17,jackposobiec  tracybeanz yeah....  we could all see the enthusiasm for  biden across  america---  it was unprecedented!  --  there were caravans that stretched for miles &amp; huge boat flotillas &amp; spontaneous rallies all across the nation ... &amp; the biden rallies were something to behold ... oh wait.. 😂😜,0.9514299973379821,positive,1,trump,-0.7142857142857143
6497,447516,1723392776.0,"132,000➕ votes were conspicuously 'found' in michigan last evening.

strangely enough.

then... 

those 132,000➕ votes found were alllllll  biden votes❓❓❓

a statistical impossibility.

what's  foxnews'  arnonmishkin have to say about that statistical impossibility❓",-0.353908346965909,negative,-1,trump,-0.7704918032786885
6498,48696,21308092.0,scary nancy.  thebigguy  sleepyjoe  corruptbidenfamily a vote for joe is a vote for more corruption and for most dislikable kamal  harris  biden,-0.9726504180580378,negative,-1,trump,-0.8181818181818182
6511,553054,1.2108064798983332e+18,apparently voting for the  dems and  biden was more effective in treating  covid19 than wearing a mask.,-0.12510298937559128,negative,-1,trump,-0.5833333333333334
6513,229414,1.1986293039588024e+18,"1/7
i'm pretty sick over  fakenews writing puff pieces about how great a father  joebiden is. joe knew back in july 2015 about hunter's probs when his then wife kicked him outta the house. he knew a year later when they were living separate lives. he knew  hunters problems from",-0.8660176834091544,negative,-1,trump,-0.6
6514,24269,15962135.0,she just can't believe it of her idol  biden.,-0.1370517946779728,negative,-1,trump,-1.0
6530,696191,64643056.0,"huge crowd outside  whitehouse after  biden declared the vitory 

 election2020",0.622034820728004,positive,1,trump,-0.7777777777777778
6534,35114,2882422154.0,"holy crap. this is devastating. joe biden himself is implicated, as are other  biden family members.

and giuliani says there are five more deals with  china.

 joebiden  hunterbiden  beijingbiden  election2020

federal crimes uncovered in biden hard drive",-0.9606680846773088,negative,-1,trump,-0.8
6539,566246,1.2491811177706004e+18,"this was not clinical errors, democrats cheated!! x 2  kamalaharris  joebidenkamalaharris2020  votebluetoendthenightmare  vote      corruptjoebiden  democratsarecorrupt  bidenharris2020  biden  bidenharristoendthisnightmare  bidencares  democrat  democratsareadisgrace",-0.9765343742910773,negative,-1,trump,-1.0
6540,444885,1.1066995795363512e+18,"nate_cohn  ppollingnumbers suddenly... they release more ballots. (!) to get  biden seemingly over 270 as quick as possible. 
stored in some safe to be ""released"" if need be.
this has been well coordinated among the democrats and the media outlets. it's so goddamn obvious!
 electionfraud
 stolenelection",-0.6580886077135801,negative,-1,trump,-0.92
6546,153527,295710814.0,"joebiden’s apparent plan for  chinavirus: deny its origin, appease china, lock down america, force everyone everywhere to wear a mask—even at home",-0.8741210044827312,negative,-1,trump,-1.0
6547,43676,327838234.0,the  biden emails prove  impeachment was a sham,-0.8775858758017421,negative,-1,trump,-0.8666666666666667
6550,13541,2846680005.0,joebiden  nancypelosi  adamschiff  hillaryclinton the demoncrats are rigging the election every way possible trying to steal a victory.  vote red in november.,-0.9733129425439984,negative,-1,trump,-0.75
6555,45544,2169030391.0,"karmacondon  mtracey  biden’s laptop has multiple vérifications: it belongs to the  crackaddict! foreign gov reps have confirmed emails. a  brainwash bubble over people:  dems, soros agents, world  communists, ccp, china, pay dimwits n  msm to be their echo chambers!  blmantifaterrorists = dems thugs",-0.9367667569313198,negative,-1,trump,-0.6666666666666666
6557,463941,382190496.0,joebiden  joebiden is  dastardly!!!!  nationalsecuritythreat!!!  beware  america!!!    nypost  nypost  petetruth36,-0.9750993605703115,negative,-1,trump,-1.0
6558,84329,65484730.0,"krystalball  pagrm214  obama and  biden separated children from their parents and also locked children in cages.

if this had not been done---imagine the liberal msm uproar if these children had been sexually victimized by adults.",-0.9646237110719085,negative,-1,trump,-0.9148936170212766
6561,148945,3309219794.0,&amp; the type who prey on  children that  democrats make excuses for years for called  joebiden⏬⏩ that  cnn  msnbc  cbs  abc  pbs  nbc  cnbc hide from  usa▶️,-0.887520007090643,negative,-1,trump,-1.0
6566,530540,2445706940.0,"joebiden is an illegitimate president. after years of sabotaging  potus with russia hoaxes, fake impeachment, a  fakenewsmedia,  bigtechcensorship, they still had to cheat to win. this  illegitimateelection  was a farce.  notmypresident  dragthemout  tearhimdown  resit",-0.9785378419328481,negative,-1,trump,-0.6923076923076923
6567,181088,341031031.0,deniselazaro7  dineshdsouza  joebiden is a senile crook. he is also a pervert. the truth has to be told about the man the  democrats have pushed forward to lead america. the world looks on aghast.,-0.9667465342208743,negative,-1,trump,-0.9142857142857143
6571,42060,1.1986293039588024e+18,does  potus use tweetdeck when he tweets or is that just being used by  biden to schedule pre-written tweets cause he's not authentic &amp; still in bed?,-0.45588818937540054,negative,-1,trump,-0.6
6573,198132,1.0372191425443185e+18,buzzfeednews  antifa and  blacklivesmatter violence is thwarting democrats objectives of gaining more political power.  joebiden  dnc  democrats,-0.9275839279871434,negative,-1,trump,-0.7142857142857143
6576,297527,1.3185516671728353e+18,benshapiro  biden will sell the soul of our nation to the highest bidder to enrich his own family members like his crack head son  hunterbiden,-0.9740577284246683,negative,-1,trump,-1.0
6577,545583,25661299.0,"the only american artist that will be retained in the event of  biden winning the election will be donna summer, and marilyn monroe. neither ipr (not specified in the tweet) for sale in the usa. nor the duvet cover product. basically, cutting out the usa from us. bc, not wanted.",-0.4240722432732582,negative,-1,trump,-0.875
6578,302913,1.3185516671728353e+18,joechina aka  joebiden out there lying again. i'll bet his son  bobiden is glad to get the fuck away from the  bidencrimefamiiy even if dying is what it took,-0.9758353163488209,negative,-1,trump,-1.0
6580,67349,7.055773662532362e+17,"alex jones is the truth!!!
for those who are not from the streets this is what ‘meth mouth’ looks like:
 hunterbiden 
 meth
but  joebiden locked up your sons for using drugs with the crime bill he wrote...
“lock the sons of bitches up” he said",-0.926403509452939,negative,-1,trump,-0.6
6581,168396,1315651994.0,"mr. scottadamssays, you were right! i’m heading to this  party tonight, not the  biden’s esoteric  wake!",0.7437770357355475,positive,1,trump,-0.7894736842105263
6588,14870,26239560.0,". abc has named its  townhall tonight with  biden: ""the vice president and the people.""  yeah, no propaganda there at all. next.  election2020",0.34616006538271904,positive,1,trump,-0.8666666666666667
6595,4370,1.2578121150600763e+18,"to be clear, the  nypost story did not confirm that  biden had met with the  ukrainian in question, merely that hunter was being used and paid handsomely for that reason. isn't it odd that the biden campaign won't stick with that story, and instead attacks the sources.",-0.6517754262313247,negative,-1,trump,-0.7272727272727273
6597,306584,1.2423507214643364e+18,chanelrion  colsdm  joebiden,0.064026047475636,positive,1,trump,-0.8113207547169812
6603,11859,180986738.0,"joebiden is nothing more than a trojan horse for the radical left !

 walkaway  ccpchina 
4  chinajoe  communismkills",-0.9752862402237952,negative,-1,trump,-0.8518518518518519
6604,196319,3050354427.0,"ingrahamangle

what kind of country we're going to be?

under  biden we'll clearly be chinese.",-0.34229084476828575,negative,-1,trump,-1.0
6608,220514,598925796.0,"yes!

 thebigguy is  joebiden",0.965974374092184,positive,1,trump,-0.5555555555555556
6609,215925,25511878.0,the  chinesecommunistparty buying   joebiden story is only one of many  corrupt activities the  bidencrimefamiily was involved in. they represent the  swamp everybody hates.  bobulinski,-0.9687910005450249,negative,-1,trump,-0.6923076923076923
6613,316033,1.2466914860301558e+18,for all straggler  democrats. this is who supports  joebiden. is this you or someone you want to support??,0.0416221097111702,positive,1,trump,-0.7777777777777778
6617,130860,40195102.0,joebiden is the leader of the  democrats.  yet he did nothing to help stop the violence in democrat controlled cities and states.,-0.926819465123117,negative,-1,trump,-0.6363636363636364
6618,217331,16197772.0,media titans are misleading the public about the  joebiden scandal.,-0.9182776112575084,negative,-1,trump,-0.8666666666666667
6620,147956,40195102.0,"joebiden  ohio  michigan  wisconsin  minnesota  pennsylvania  florida  iowa and that's not you,  joebiden.  you and your family involved in cash for influence scheme the  hunterbidenemails &amp; the  whistleblower are detailing how that scheme operated and directly implicate you.come clean.",-0.6279468154534698,negative,-1,trump,-0.6363636363636364
6623,179924,235326480.0,wth? illegal!-&gt;  joebiden's campaign is promoting rallies at  florida polling stations after  kamalaharris campaigns to voters in line in  ohio    foxnews  msnbc  nevada  cnn  nytimes  washingtonpost  wisconsin  minnesota  ohio  arizona  pennsylvania  wsj,-0.918468804564327,negative,-1,trump,-0.8181818181818182
6632,47247,2169030391.0,hunter  biden  obama this investigation has been battling exposure for years!,-0.4389387685805559,negative,-1,trump,-0.6666666666666666
6633,129746,4498209202.0,"you asked for it, you got it  joebiden aka  bigguyjoebiden!    pipeline
 fracking 
 kansas  alaska
 pennsylvania  ohio  oklahoma  texas  virginia  westvirginia",0.7926187205594033,positive,1,trump,-0.631578947368421
6637,306767,75077990.0,"i am officially calling the election win for  rehobothbeach  kiwanis events chair for  joebiden.  godspeed in your new role  sleepyjoe.  i know  twitter has cautioned this behavior...but i am that confident.

 bidenharris2020 
 biden 
 bidenharris
 democrats
 democrat 
 delaware",0.9350914605893195,positive,1,trump,-0.7142857142857143
6640,36015,1.2423507214643364e+18,"skyrider4538  jali_cat faark 25,000  hunterbiden pics.... bust sex pest like his father  joebiden. the apple doesn't fall far from the tree... crackhead grifters.  ccn",-0.977719817776233,negative,-1,trump,-0.8113207547169812
6641,532329,529556135.0,glennbeck concedes race to  joebiden and gives up,-0.6219087755307555,negative,-1,trump,-0.7647058823529411
6647,337257,1.1066995795363512e+18,keithmccullough why would that change under  biden ? or do you mean pump and his lapdog would stop it asap if they lose tonight?,-0.6550208954140544,negative,-1,trump,-0.92
6648,129171,1052890357.0,joebiden hey joe 1994 crime bill -   joebiden is a  frackingliar,-0.9783396425191313,negative,-1,trump,-0.5294117647058824
6649,47562,9.17792062057132e+17,"joebiden's son emailed shop owner about the hard drive to 'get it back...   via  youtube  foxandfriends  mariabartiromo  cnn  msnbc “this is not some russian intelligence operation; they admit it’s their hard drive,”",-0.051249969750642776,negative,-1,trump,-0.6666666666666666
6654,153879,239211786.0,democratstheenemywithin  democratsaredestroyingamerica  democratsarecorrupt  speakerpelosi  joebiden  bidenharris2020tosaveamerica  bidenharris  antifa  blm  blacklivesmatter  barackobama  michelleobama  taxincreases  china  iran  russia  media  fakenewsmedia  cnn  msnbc,-0.9662535418756306,negative,-1,trump,-0.6363636363636364
6659,92018,16006323.0,i guess it's official..... its now called the  biden crime family.,-0.488252243027091,negative,-1,trump,-0.7142857142857143
6662,33801,1.275254305361023e+18,"ink_michael  brittan31635256  projectlincoln we are sad to see you get taken by this windbag. and to boot, he hates his base and the service people.  he is just pretending.  (we thank you for your service, though.)   biden",-0.9257572526112199,negative,-1,trump,-0.5714285714285714
6663,286551,8.795084386398822e+17,biden   joe biden the white obama the mann who will destroy america. (wherethenewsis com),-0.968933162977919,negative,-1,trump,-1.0
6664,113843,1.2628939966295695e+18,"did  joebiden pay taxes on the $3.2 million dollars he got from russia. 
 debates2020",-0.33531434182077646,negative,-1,trump,-0.68
6667,81100,2169030391.0,receipt 'shows  hunter  biden's signature for repair work on  laptop'   via  mailonline,0.006983885541558266,positive,1,trump,-0.6666666666666666
6675,210529,2882422154.0,"""former biden insider tony bobulinski...has a recording of biden family operatives begging him to stay quiet, or he will ""bury"" the reputations of everyone involved in hunter's overseas dealings.""

 joebiden  joebiden2020  hunterbiden  hunterbidenlaptop",-0.4732456225901842,negative,-1,trump,-0.8
6676,116850,1.2356431057490043e+18,"joebiden said how many of you are at home tonight 'rolling around in bed?'

wth?

 debatetonight  debate2020",-0.22228112630546093,negative,-1,trump,-0.5384615384615384
6677,125709,1.287927956384383e+18,"brhodes  joebiden or the  dnc will never address this.

please watch!

a new film by michael moore. 

 greennewdeal below.",-0.8316350784152746,negative,-1,trump,-1.0
6678,213828,33164956.0,"the  leftmedia is ignoring  tonybobulinski despite of his devastating statements about  joebiden's role in  hunter's deals with  communistchina!
tony bobulinski tells tucker: joe biden denials of involvement in son's business 'a blatant lie'    foxnews",-0.8798571964725852,negative,-1,trump,-1.0
6682,450495,1.1256335049962784e+18,"agree  100 percent,sean, laura and mark need to do the same should band and together and start their own network
 foxnews is in the tank for crooked, demented,pedo, traitor  biden",-0.6685105748474598,negative,-1,trump,-0.7777777777777778
6685,24080,210668317.0,hunter  biden scandal day 1 story.  its all about the $$$$,-0.267396317794919,negative,-1,trump,-0.75
6687,236224,4498209202.0,"what's that about  joebiden's ""character"" again??  bigguybiden  iowa  wisconsin  minnesota  pennsylvania  arizona  newhampshire  michigan  florida  latinos  poc  newhampshire  rhodeisland  idaho  minnesota  wyoming  hunterbiden  texas  northcarolina  utah",0.009490329772233963,positive,1,trump,-0.631578947368421
6707,143801,3246529033.0,"nypost front page:  biden lied (what else is new, but this one is yuge and is being proven one of many huge ones endangering america's economy &amp; security!).",-0.9719043236691505,negative,-1,trump,-1.0
6708,469963,39002335.0,"if america brings in compulsory voting,  biden will lose half his ballots...

 electionresults2020  elections2020  election2020  usaelections2020  usaelections2020",-0.915736363036558,negative,-1,trump,-0.6666666666666666
6710,70919,1.2592168988410962e+18,andrewbatesnc why doesn’t  joebiden come out and say the emails are not hunter’s instead of letting the americans he professes to care about swing in the wind not knowing what the truth is. why is that skippy bates? why is  joebiden letting russian disinformation win?,-0.9186044291127473,negative,-1,trump,-0.6470588235294118
6716,98731,1.2117051237196308e+18,"twistertitr  demexit 
americans will never forget the hundreds of thousands of americans who died under the largest  chinese fetynal and heroin invasion under the  biden and obama administration. 

 neverforget 
secure us borders 
no  chinabiden",-0.9174515102058649,negative,-1,trump,-1.0
6717,92170,293267862.0,hunter biden’s china connections plagued by ethics questions and national security concerns | fox news devon srcher had the worst luck he had to take fall for  biden and  kerry klans,-0.9546743736136705,negative,-1,trump,-1.0
6720,197090,1.206965583021052e+18,mollynagle3  joebiden  joebiden is a criminal and a threat to national security,-0.9796830080449581,negative,-1,trump,-0.9024390243902439
6728,108218,360076254.0,"team joe biden excuses so far

 russia misinformation
meeting not in his official calendar
no payments in his tax returns! (credible lol)
usual giuliani accusations 

still no denial of laptop or validity of emails

now we know,   joebiden lied!

 crookedjoebiden",-0.9551240329165012,negative,-1,trump,-0.6666666666666666
6730,735778,29921733.0,what comes next? is...... joebiden did not win ... dirtydemocrats,-0.9756527878344059,negative,-1,trump,-1.0
6732,572033,1052890357.0,chuckcallesto great!!!! so why are they almost calling  joebiden the “winner”,0.823173264041543,positive,1,trump,-0.5294117647058824
6733,66708,7.112872764797542e+17,"abotmanx  bethlynch2020  jrubinblogger yes, she is. she and most of the people supporting  joebiden and who claim to be  democrats are, quite literally,  republicans. they are eager to usher in the next fascist who will speak smoothly and eloquently and have a certain look about them. that's what's coming.",-0.3122123219072819,negative,-1,trump,-0.6
6735,40265,235326480.0,"joebiden represents everything that has been bad for this country and this country's government. he's a liar, a liberal, a leech inside a corrupt federal government where he's stolen/extorted millions of dollars. he was a senator from 1973-2009. he was a senator for 36 years.",-0.9769781499635428,negative,-1,trump,-0.8181818181818182
6737,162548,327838234.0,"obama keeps bringing a bullhorn to talk to a dozen people.

 joebiden  democrats",-0.5704793762415648,negative,-1,trump,-0.8666666666666667
6746,182312,567638278.0,dinesh may have a point? do your dd prior to your vote.  hunterbidenlaptop  hunterbidenemails  joebiden  bidenharris,0.024957592599093914,positive,1,trump,-0.6666666666666666
6747,274913,138870199.0,"biden  obama  clinton the three biggest liars on the planet. 

all liars, shall have their part in the lake which burneth with fire and brimstone-revelation 21:8",-0.9785325960256159,negative,-1,trump,-0.8333333333333334
6749,264024,180986738.0,"pennsylvania 
do you want 47 more years of  joebiden ?
listen to what real people in  scranton  pa say about  biden &amp; what he does for his hometown.",-0.6466316729784012,negative,-1,trump,-0.8518518518518519
6750,45429,35550451.0,"joe biden: “bla bla bla bla”

 joebiden  bigguy  joebiden  joebidenisaliar  bidencrimefamily  crookedjoebiden  hunterbiden  hunterbidenemails  whereshunter  politicalliability  russia  ukraine  ccp  china",-0.31484347488731146,negative,-1,trump,-0.5714285714285714
6752,214691,71384704.0,joebiden is literally worse then  hillaryclinton at this point.  phillyriots are happening and this hermit is nowhere to be found,-0.9788330397568643,negative,-1,trump,-0.6
6755,250219,834388892.0,"novaflare2 please watch and share:

is joe biden sick? - parkinson’s disease?  

 isbidensick  isjoebidensick  isbidenill  isjoebidenill  joebiden",-0.8718632929958403,negative,-1,trump,-1.0
6756,252580,18425506.0,"joebiden 
smoking-gun email reveals how hunter biden introduced ukrainian businessman to vp dad   via  nypost",-0.03489833977073431,negative,-1,trump,-0.5
6767,333670,2882422154.0,"millions of americans think biden is a viable candidate because they haven't heard about  bidenfamilycorruption in  ukraine,  china,  russia, kazakhstan, romania

 hunterbiden and  joebiden scandals ""fade away"" thanks to  siliconvalley  socialmedia bias.",-0.8870731191709638,negative,-1,trump,-0.8
6775,294936,18603169.0,swisstexas  politibunny  maggienyt dems will force  joebiden to step down. then it will be harris/sanders.,-0.43972604162991047,negative,-1,trump,-0.6666666666666666
6776,213139,4322318602.0,"biden big guy hides in his basement.  justice....waits at the door.  joe, america is calling.  bidencrimefamiily  corruption  jack",-0.08710398524999619,negative,-1,trump,-0.8947368421052632
6777,277690,29584150.0,"let's go  america!
we need to fix our country again!
vote for  joebiden!

 florida  michigan
 newjersey  newyork  california  florida  texas  newmexico  connecticut  iowa  ohio  pennsylvania  arizona  wisconsin    nevada  oregon
 minnesota  northcarolina 
 cnn  maga  gop  foxnews",0.792868500109762,positive,1,trump,-0.5384615384615384
6779,211564,1.2423507214643364e+18,newscomauhq why aren't you reporting on the  tonybobulinski  joebiden corruption?  pmlive  auspol,-0.8838352039456367,negative,-1,trump,-0.8113207547169812
6784,9674,1.2287795476524933e+18,"giuliani said the data cache contains 1,000 maybe more photographs that are highly, highly anywhere from inappropriate to illegal'...

source:  

 giuliani  joebiden  hunterbiden  humantrafficking  burisma  ukraine  ccp  beijingbiden  fbi  corruption",-0.7436981538776308,negative,-1,trump,-0.5384615384615384
6795,115004,1.2356431057490043e+18,joebiden's retail politics aren't working tonight. enough with the kitchen table bs. he's struggling to get back to what he does best...talk about the kitchen table.,-0.9629911307711154,negative,-1,trump,-0.5384615384615384
6798,17739,15962135.0,why doesn't anyone ever ask  biden anout  libya and  benghazi?,-0.5651086722500622,negative,-1,trump,-1.0
6801,290086,1.0961273091474884e+18,"votethemout13  teamcornyn  johncornyn the fbi investigation is keeping joe biden up at night!! hunter biden’s laptop has shown proof of money laundering. joe biden knew his son had dealings with foreign countries, such as china and ukraine. joe biden profited from it to.  biden  corrupt",-0.6797535056248307,negative,-1,trump,-1.0
6809,229876,1.3085698024878612e+18,thru the windshield is where  slowjoe  joebiden will send the entire us economy. states and localities governed by tax and spend  democrats will be hardest hit as us crumbles and falls.,-0.8942316737957299,negative,-1,trump,-1.0
6814,208107,17875557.0,dbongino going to retire in  mexico on a beach if  biden/ harris win &amp; i am not kidding...i would rather drink sea water instead of being spoon fed what the  mainstreammedia is feeding his followers now. i just wish they would take a look at my thread/research.i did it alone &amp; it's scary,-0.6578508764505386,negative,-1,trump,-0.6923076923076923
6817,101316,7.561434442512507e+17,"joe biden himself certainly didn’t live up to america’s ideals when he put our country up for sale and everybody knows he was doing it. however, there are more saints and heroes in this country than anywhere on earth but  joebiden not one of those people.",-0.9710019039921463,negative,-1,trump,-0.8
6821,117510,19940334.0,"biden just threw  berniesanders under the bus again.

 debates2020  debates",-0.37363895028829575,negative,-1,trump,-0.52
6822,389928,56569304.0,"featured
 joebiden delivers speech claiming he’s “on track to win” – but america will have to wait to find out",-0.09913383424282074,negative,-1,trump,-0.6
6823,546467,7.429307006979031e+17,"if  joebiden wins this election, please heed this advice:  keep your friends and family close, but be sure to keep your  biden-supporting colleagues even closer.",0.532731581479311,positive,1,trump,-0.5348837209302325
6825,69671,9.17792062057132e+17,"the  hunterbidenemails are verified. how long will  americans let the  media lie to us about everything from  riots to the  russiahoax? why won't they ask  biden real policy questions? why do you still believe  cnn,  msnbc,  nytimes,  wapo? maybe they are the  enemyofthepeople.",-0.9669659752398729,negative,-1,trump,-0.6666666666666666
6832,300960,7.112872764797542e+17,democrats and  joebiden never stop laying the groundwork to blame voters for their failings.  vote down ballot even if you choose to leave the presidential line blank. your local races and ballot measures can really affect your life.,-0.9595758523792028,negative,-1,trump,-0.6
6835,111936,8.966229424690708e+17,"biden is demonstrating tonight why they keep him locked in the basement.

 debates2020",-0.5813738126307726,negative,-1,trump,-0.5
6837,199872,18425506.0,joebiden,0.07568059116601944,positive,1,trump,-0.5
6842,64728,543145149.0,biden lied about  boilermakers union supporting him.  lyinbiden,-0.9013956375420094,negative,-1,trump,-0.8
6849,166041,1723392776.0,"catturd2  obama, masked, blows into a bullhorn 2 days ago to 9  biden campaign workers who were 7 feet away. (why the need for the bullhorn?)

today, bon...yovi, performs to 12 people and 7 pumpkins.

have these people no shame❓",-0.9143026492092758,negative,-1,trump,-0.7704918032786885
6855,472142,7.429307006979031e+17,actually_tina  catovitch everyone who says  joebiden is going to turn this country into a  communist hellhole is wrong.  everyone with a functioning brain knows that  kamalaharris will have that honor.,-0.969681735150516,negative,-1,trump,-0.5348837209302325
6857,271554,40195102.0,alyssa_milano last minute propaganda isn't going to save  joebiden from losing.,-0.9500616772565991,negative,-1,trump,-0.6363636363636364
6858,476500,16936686.0,"there is a very clear indication and evidence of massive  votefraud in  michigan,  pennsylvania and elsewhere. all favoring the miraculous 4am rebound of  biden. 

it's obvious. this will descent into political warfare like we've never seen before.",-0.9513729966711253,negative,-1,trump,-0.6
6862,701210,1.303667434306433e+18,"davewillison1  biden has not won yet.
bogus ballots notwithstanding.",-0.9673359845764935,negative,-1,trump,-0.625
6867,66150,3096702665.0,fnc’s baier: hunter  biden’s emails unlikely to be a question at next presidential debate,-0.2246502721682191,negative,-1,trump,-0.5555555555555556
6871,261843,1.2447662655851602e+18,joebiden will shut us down.  maybe for good-who knows.,-0.1350790038704872,negative,-1,trump,-0.7777777777777778
6878,552944,1.0247779165409649e+18,"barg_ ayatollah  biden 's  corruption electoral fraud campaign
we are coming to karbala michigan shiites
don't worry be happy
 globalists  criminals they involved in world politics  war revolution  vandalized  terrorists socialism leftism islamists virus etc!",-0.9664884961675853,negative,-1,trump,-0.9710144927536232
6879,24084,1490535878.0,the  joebiden gang gives a preview of their plans for america.,0.02931174635887146,positive,1,trump,-0.7241379310344828
6880,111362,1.2356431057490043e+18,"sweet.  joebiden is going to mandate plexiglass dividers between tables at all restaurants.

that's his plan.",0.4814061135984957,positive,1,trump,-0.5384615384615384
6882,169468,50532792.0,joebiden with no mask?????   lyingbiden,-0.8980743265710771,negative,-1,trump,-1.0
6883,267208,2735465556.0,"keep voting and supporting lesser evil out of fear you’ll start realizing you’re getting more evil. 🧛🏾

isn’t that great. 🙅🏾‍♂️
 election2020  biden  countryoverparty  corrupt  saturdaymorning  sundaymorning  saturdaymotivation  sundaythoughts  mondaymorning",-0.9338316451758146,negative,-1,trump,-0.8461538461538461
6890,249732,89293955.0,meenaharris more like do it to shamar  joebiden:,0.013397768139839172,positive,1,trump,-0.6470588235294118
6892,174167,1371650910.0,biden and  competent should never be used in the same sentence.,-0.9184180223383009,negative,-1,trump,-0.6363636363636364
6894,126802,8.966229424690708e+17,"a moment of silence for the  biden team.

 debates2020",0.12306692358106375,positive,1,trump,-0.5
6895,221743,347423124.0,"senjohnthune quit being so damned ""collegial""...  joebiden is a liar and a crook.  bidencrimefamiily",-0.9785754990298301,negative,-1,trump,-1.0
6896,300243,399014412.0,"👩‍⚕️so are we to assume every  biden blunder caught on video is fake?  every phrase slurred upon finally exiting delaware; every squint to see his teleprompter; every unintelligible phrase, faked?  so to make him look like this bumbling figure we now see👁️--all ""altered video?""",-0.893086442258209,negative,-1,trump,-1.0
6899,183430,89293955.0,"mrchiba77  onefrankdrebin  devincow  joebiden ok.  47 years in politics.  tell me one, just one thing  joebiden has done that has been positive for the american people.  i've presented facts.   obiden started 3 wars, reduced military pay 3 years in a row, and biden voted against racial equality while in the senate.",-0.6894367150962353,negative,-1,trump,-0.6470588235294118
6900,153311,285698502.0,thehill  biden a pragmatic lier...,-0.7697133896872401,negative,-1,trump,-1.0
6910,465372,263547117.0,"a lot of this happening everywhere,  gehrig38. look at the statistically impossible voter turnout in  wisconsin. look at  philly’s ridiculous voter turnout (there’s just no way philly got excited about  joebiden, sorry). this is all fraud.",-0.9700056426227093,negative,-1,trump,-0.5
6917,46984,312805513.0,anniegabstonh my brother committed suicide b/c he was facing his 3rd strike in  joebiden drug war on blacks. i will never shame his memory nor my ancestors by even thinking to cast a vote for  jimcrowjoe unless it's a vote for a sharpened guillotine. 😭😭🤬,-0.9674090298358351,negative,-1,trump,-0.75
6920,76563,629711211.0,"meanwhile  joebiden hides in his basement, for fear of saying something unwise... maga2020landslidevictory",-0.7788550932891667,negative,-1,trump,-0.5
6921,73933,1.3113541605586944e+18,joebiden’s lunatic tax plan for you and i!,-0.940158530138433,negative,-1,trump,-0.8181818181818182
6923,48377,64785149.0,hunterbiden is just one liability of  joebiden but one of the biggest besides his dementia,-0.9692719185259193,negative,-1,trump,-0.5555555555555556
6926,485427,382190496.0,joebiden  joebiden is  compromised!!!!  nationalsecuritythreat!!!  beware  america!!!    nypost  nypost  petetruth49,-0.9605352836661041,negative,-1,trump,-1.0
6931,64555,29584150.0,"noblebutts omg!😂😂😂
 ignorance &amp;  stupidity have a price
my friend. 
and u don't play with this  coronavirus.
 covid19 has an r0 of 1.5 to 3.5 or higher!

one person can infect 4
4 can infect 6, &amp; so on.
do your homework!!

 joebiden
fauci
 maga  gopsuperspreaders
 cnn  foxnews  msnbc",-0.7963546440005302,negative,-1,trump,-0.5384615384615384
6939,39300,1.016756204910121e+18,"usatoday joe biden ""i'm going to raise taxes""

 joebiden  taxes",-0.6953332480043173,negative,-1,trump,-0.7142857142857143
6943,31809,2882422154.0,"""emails from a former business associate of  hunterbiden's...who's serving time in prison...reveal that hunter and his colleagues used their access to the obama administration to peddle influence to potential chinese clients and investors""

 joebiden=toast",-0.7216652347706258,negative,-1,trump,-0.8
6946,552903,1.0247779165409649e+18,"siaayrom ayatollah  biden 's  corruption electoral fraud campaign
we are coming to karbala michigan shiites
don't worry be happy
 globalists  criminals they involved in world politics  war revolution  vandalized  terrorists socialism leftism islamists virus etc!",-0.9681870208587497,negative,-1,trump,-0.9710144927536232
